Experiments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,32,0.29032972,0.02128145,0,0,0,0,0.582773492,0.183640595,0,0.004369039,0.015080233,0,0,0.023677375,0,0.000281874,0.111058165,0,0.000563747,0,0.207458907,0.002395925,0,0,0,4.93777776,46.00174156,47.49220559,27.69643683
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,48,0.134139319,0.015604574,0,0,0,0,0.649290322,0.17675181,0,0.003200938,0.007802287,0,0,0.008502492,0,0.000800235,0.262276879,0,0.000800235,0,0.216663509,0.002200645,0,0,0,6.29530912,43.38830804,48.25970442,28.9004655
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,0,0,0,0,0.0006,0,0,0,0,0.0006,0,0.0006,0.0006,0,0,0.0006,0.0006,0.0006,0,0.0006,0.0006,0,0.0006,0,0.0006,0,0,0,28,0
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,16,0,0,0,0.492494533,0,0,0,0,0.129270581,0,0.01867828,0.269410444,0,0,0.00105527,0.000738689,0.086848725,0,0.000844216,0.02395463,0,0.001793959,0,0.370399788,0,0.73895208,61.07631552,46.44864195,8.97862434
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,32,0,0,0,0.405750339,0,0,0,0,0.089757823,0,0.011245285,0.146188709,0,0,0.000715609,0.000613379,0.0913935,0,0.000613379,0.027499834,0,0.001737908,0,0.353715337,0,0.89013216,61.04556776,51.84108985,10.94157663
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,48,0,0,0,0.450987148,0,0,0,0,0.100219366,0,0.010088638,0.094299587,0,0,0.001834298,0.000917149,0.104971865,0,0.001000526,0.042939246,0,0.002001052,0,0.299657572,0,1.15073048,60.35695032,52.55592152,13.9979571
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,0,0.0004125,0.0004125,0,0,0.0004125,0,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0,0,0.0004125,0.0004125,0,0.0004125,0.0004125,0.0004125,0.0004125,0,0,0,0.0004125,0.0004125,0,0,28,0
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,16,0.229101666,0.017306241,0,0,0.282531251,0,0.466444398,0.150124773,0.068950261,0.005768747,0.0061808,0,0,0.031590757,0.001098809,0,0.046012625,0.082960076,0.000686756,0.025959361,0,0,0,0.408207524,0.164271938,18.32808016,44.60725736,31.59869173,16.99707504
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,32,0.316889172,0.011586441,0,0,0.155065207,0,0.283867814,0.106209046,0.039973223,0.003862147,0.006758757,0,0,0.015834803,0.000772429,0,0.050980342,0.361303864,0.000579322,0.021241809,0,0,0,0.2966129,0.145602947,17.86774216,40.31179844,33.33293865,21.18205025
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,48,0.12488092,0.009891558,0,0,0.163622855,0,0.246739419,0.111005262,0.027339167,0.001648593,0.005632693,0,0,0.015112102,0.003159803,0,0.052205445,0.419566918,0.000137383,0.019370968,0,0,0,0.212393731,0.188626516,17.72923488,40.8933582,34.15222908,22.5673933
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,0,0.0006,0.0006,0.0006,0.0006,0.0006,0,0,0,0.0006,0,0,0,0,0.0006,0,0,0.0006,0.0006,0.0006,0.0006,0,0,0,0,0,0,0,28,0
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,16,0.909258878,0.026494452,0.119033046,0.416807649,0.534304784,0,0,0,0.108473663,0,0,0,0,0.077755457,0,0,0.063548287,0.309485919,0.000767955,0.077179491,0,0,0,0,0,31.1674136,54.32102792,5.92075406,29.06237192
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,32,0.565465167,0.014106826,0.016888454,0.243591108,0.314721302,0,0,0,0.065964313,0,0,0,0,0.044108667,0,0,0.101132034,0.564670416,0.000993438,0.044506043,0,0,0,0,0,30.28419536,36.38981212,4.80755001,33.79176906
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,48,0.312227035,0.016507168,0.011071881,0.217008861,0.311019193,0,0,0,0.068846967,0,0,0,0,0.124608984,0,0,0.162655992,0.697125868,0.001409148,0.038449622,0,0,0,0,0,31.47399024,34.29651376,3.5598733,35.95499883
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,0,0,0.000471429,0.000471429,0,0,0.000471429,0.000471429,0.000471429,0.000471429,0.000471429,0,0.000471429,0.000471429,0,0,0,0.000471429,0.000471429,0,0.000471429,0,0,0.000471429,0,0.000471429,0,0,28,0
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,16,0,0.011059483,0.035424908,0,0,0.256268969,0.430110225,0.132195388,0.061863986,0.003801697,0,0.118371034,0.095388045,0,0,0,0.086402215,0.094178414,0,0.022291771,0,0,0.017107639,0,0.214623101,17.28264424,46.76294956,30.20198432,16.65118885
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,32,0,0.009883086,0.032472995,0,0,0.226322659,0.322470962,0.111255306,0.051674419,0.003529673,0,0.039249968,0.086547592,0,0,0,0.0594397,0.350002415,0,0.018919049,0,0,0.015954124,0,0.153187826,17.74807472,49.65010276,35.91787744,16.4153565
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,48,0,0.006316033,0.006890218,0,0,0.202495841,0.247377953,0.079428898,0.027847963,0.001531159,0,0.015215897,0.036460735,0,0,0,0.11110476,0.293886922,0,0.023158787,0,0,0.011579394,0,0.136847378,18.58256984,47.33127092,38.57684557,21.42564126
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,0,0.000471429,0,0,0,0,0.000471429,0.000471429,0.000471429,0,0.000471429,0.000471429,0.000471429,0,0.000471429,0,0.000471429,0.000471429,0,0.000471429,0.000471429,0.000471429,0.000471429,0,0,0,0,0,28,0
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,16,0.091257463,0,0,0,0,0.278388525,0.443740893,0.144520574,0,0.002722337,0.034443478,0.125819304,0,0.009232273,0,0.000710175,0.039769789,0,0.000710175,0.030655879,0.115521769,0.002012162,0,0,0,2.27596416,48.74062468,44.43387822,15.03969481
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,32,0.077784347,0,0,0,0,0.278028437,0.368535874,0.120001873,0,0.004626578,0.01778341,0.08877247,0,0.013156832,0,0.000144581,0.120869357,0,0.001301225,0.026024503,0.167713461,0.001156645,0,0,0,5.6942096,46.20421816,46.09798759,18.09723267
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,48,0.049875669,0,0,0,0,0.38916908,0.430249967,0.144998174,0,0.002082975,0.008447619,0.016316634,0,0.002314416,0,0.000347162,0.182491716,0,0.00138865,0.045015395,0.203321461,0.001735812,0,0,0,5.66569872,43.50091324,49.40573455,22.13530229
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0,0.000388235,0.000388235,0,0.000388235,0.000388235,0,0,0,0.000388235,0.000388235,0,0.000388235,0,0.000388235,0.000388235,0.000388235,0.000388235,0.000388235,0.000388235,0,0.000388235,0,0.000388235,0.000388235,0.000388235,0,0,28,0
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16,0.152705356,0.017541399,0,0.359938626,0.336278135,0,0,0,0.07451695,0.004079395,0,0.157056711,0,0.008838689,0.001223819,0.00013598,0.067310019,0.079548204,0.000679899,0,0.175278009,0,0.009382609,0.228582105,0.123605671,18.22885856,36.34701584,27.99296499,11.96597234
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32,0.234466049,0.010798983,0,0.233550881,0.193466521,0,0,0,0.056740418,0.002196403,0,0.032213915,0,0.005857075,0.002196403,0.000549101,0.057106485,0.304933987,0.000366067,0,0.169123052,0,0.007687411,0.249657838,0.117873642,20.665254,41.84834328,29.90170063,16.8616868
PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48,0.138801675,0.011013765,0,0.261506309,0.266165978,0,0,0,0.04885593,0.000988415,0,0.039254187,0,0.002965244,0.001129617,0.000706011,0.040525006,0.38534056,0.000282404,0,0.124399059,0,0.011296169,0.135271622,0.171701766,23.88072296,39.55549968,28.90266812,20.6676903
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,0,0.000507692,0,0.000507692,0.000507692,0.000507692,0.000507692,0,0,0.000507692,0.000507692,0,0,0,0.000507692,0.000507692,0.000507692,0,0,0.000507692,0.000507692,0,0,0,0,0.000507692,0,0,28,0
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,16,0.069224739,0,0.060785479,0.279065792,0.184067098,0.410444539,0,0,0.054284968,0.007184775,0,0,0,0.009807788,0.000456176,0.000456176,0,0,0.00057022,0.028282925,0,0,0,0,0.233790304,0.33745208,32.86065956,29.64063906,23.46354115
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,32,0.193133381,0,0.014977691,0.204845259,0.097636525,0.331423638,0,0,0.042230331,0.00641901,0,0,0,0.012049721,0.001238756,0.000563071,0,0,0.000900914,0.028941854,0,0,0,0,0.329734425,2.12533888,45.48051108,42.92767758,32.81205162
PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,48,0.137762949,0,0.012385812,0.276110135,0.098852803,0.441449043,0,0,0.02710857,0.002336946,0,0,0,0.004440197,0.002220098,0.000701084,0,0,0.000350542,0.041363939,0,0,0,0,0.324134369,1.95135944,40.34100172,41.52855125,33.82210625
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,0,0,0.0004125,0,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0.0004125,0,0,0,0,0.0004125,0.0004125,0,0.0004125,0,0.0004125,0.0004125,0,0.0004125,0,0,28,0
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,16,0,0.016614156,0,0.195896004,0.190911757,0.227916014,0.342251616,0.127626926,0.061623415,0.004682171,0.005890474,0.090018519,0,0,0,0,0.086695687,0.094096539,0,0.018275572,0,0.003171793,0.018426609,0,0.132460135,18.51045168,30.572213,24.84399861,14.93901319
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,32,0,0.011027266,0,0.131891903,0.136680058,0.171067716,0.250289915,0.089523987,0.039901291,0.002031338,0.007544971,0.049477601,0,0,0,0,0.076610478,0.281340374,0,0.012913509,0,0.001015669,0.01813695,0,0.12042935,20.752562,36.86685156,28.37824107,19.35014693
PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,48,0,0.007991861,0,0.094027695,0.109814087,0.130040401,0.163093158,0.057521664,0.023778252,0.000690655,0.003551938,0.016477046,0,0,0,0,0.116917963,0.341972708,0,0.013714428,0,0.000690655,0.017463696,0,0.124416499,20.87163376,39.51819576,30.57256509,23.92747358
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER,0,0,0.0006,0.0006,0,0.0006,0,0,0,0.0006,0,0,0,0,0.0006,0.0006,0.0006,0.0006,0,0.0006,0.0006,0.0006,0,0,0,0,0,0,28,0
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER,16,0,0.019226688,0.16374204,0,0.546857439,0,0,0,0.134429221,0,0,0,0,0.018438709,0.001103171,0.000630383,0.123397514,0,0.001260766,0.040502122,0.52164211,0,0,0,0,8.144002,45.87874264,29.79474875,29.37803402
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER,32,0,0.027922158,0.03004667,0,0.755112263,0,0,0,0.14871584,0,0,0,0,0.019272359,0.000910505,0.001517509,0.415038593,0,0.002276263,0.03717896,0.258735211,0,0,0,0,7.8746904,48.00822596,26.57751095,33.31910908
PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER,48,0,0.028273589,0.028875155,0,0.774515863,0,0,0,0.137608158,0,0,0,0,0.022257932,0.001955089,0.000300783,0.396131026,0,0.001353523,0.064066749,0.247995468,0,0,0,0,8.06209016,46.53832228,28.72104878,38.39884478
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,0,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0.000264,0,0,28,0
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,16,0.079923887,0.006808331,0.038777886,0.13631463,0.135574594,0.152595421,0.251168215,0.077703779,0.036409771,0.004292209,0.005032245,0.078443815,0.056094728,0.007992389,0.000888043,0,0.025605245,0.039961944,0.000148007,0.013320648,0.185008998,0.000888043,0.003848187,0.218458625,0.117073694,20.39894416,44.685687,29.86071626,16.86823529
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,32,0.102593724,0.005984634,0.007552038,0.10330618,0.094044247,0.099173933,0.175976735,0.061271252,0.022798605,0.001424913,0.005272177,0.042319911,0.039042612,0.004132247,0.000712456,0.000142491,0.029068222,0.234825635,0.000284983,0.012539233,0.134654263,0.000284983,0.006127125,0.225278719,0.130522015,21.1184672,40.78061116,31.04910717,19.13382433
PC-PJ-BV-BF-BO-BT-BC-BY-BU-DP-BL-BA-BP-CA-EL-FP-CH-AC-BH-CG-ER-RI-CC-DL-DF,48,0.061767454,0.006946951,0.006040827,0.107224675,0.1264043,0.159477827,0.201612594,0.070979715,0.025673514,0.002869393,0.004077558,0.018424522,0.019783708,0.003020413,0.001208165,0.000151021,0.024616369,0.320767902,0,0.016310232,0.119457349,0.000453062,0.004832661,0.098767518,0.172465604,21.10767488,39.55471956,31.85526791,21.95824047
