Experiments,Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,volume,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,feed
Richness_15_126,52.0,0.10227997768412764,0.0,0.07578543759478613,0.08223517134368429,0.04557258233104391,0.0,0.05976976247256439,0.0,0.0,0.066128906515445,0.0,0.03238093199539056,0.04717504836730849,0.04559060204769447,0.05468408909146391,0.04416983190607297,0.06748276411814617,0.06899347484318367,0.03914281829306156,0.07371446773375903,8.919961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_126,78.0,0.0851755580898642,0.0,0.0624963106946266,0.07756686915611377,0.03569328146763486,0.0,0.05569510952149996,0.0,0.0,0.055184352742008426,0.0,0.025280427374459926,0.03962578292451184,0.037080033334889066,0.043887834638795975,0.038912912259491304,0.06421951587908446,0.05629234215592861,0.034726695032119476,0.06675636222165995,9.519961857668513,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_126,104.0,0.06965309722516175,0.0,0.0551929103322907,0.06323493922663052,0.03063057153870844,0.0,0.044822910919540306,0.0,0.0,0.04785670631317553,0.0,0.021669156510016472,0.02881697202085067,0.033229857895197244,0.03502448884409059,0.028922662647476324,0.047801858772417674,0.04854715895721268,0.0260376351237895,0.05164577908583263,9.879961857668512,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_126,130.0,0.05965104557679454,0.0,0.045069689365713615,0.05021614089747448,0.021634779967257333,0.0,0.03887604989722087,0.0,0.0,0.03451069553889159,0.0,0.017133779347292724,0.024326995833036963,0.025072672891958442,0.028369441356906732,0.024620905071660957,0.041160705398850264,0.03791236623693112,0.020593907279604317,0.04075475652205502,9.999961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,0.0,0.009967555851483548,0.009961859520289175,0.0,0.0,0.011200965606245504,0.0,0.010251446596345916,0.010947572877512187,0.0,0.010346102444342063,0.010692966989179662,0.0,0.009348411652975794,0.009766219498525453,0.008448068983252321,0.00950022325372152,0.00865818860809938,0.009452062882420061,0.00918430889721251,0.010258348785585377,7.000000000000001,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,26.0,0.0681198184287707,0.06998678866543884,0.0,0.0,0.03799878153645303,0.0,0.05660365113801969,0.0501830308299095,0.0,0.05777234880153365,0.05777496106853487,0.0,0.041462457115196624,0.038201772777902,0.0437552183968601,0.04628675380717441,0.05476681587131647,0.04902986671699592,0.03915472444309376,0.0596537664202283,8.079961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,52.0,0.08428125611886683,0.08423439928163864,0.0,0.0,0.037894437325715465,0.0,0.06632750471233437,0.0632333564611951,0.0,0.07344175441241478,0.06374210321249958,0.0,0.04807969377834205,0.04191748822916689,0.0555457594067563,0.04475990866983922,0.06669655341486233,0.06056201633660927,0.042189919242068295,0.06710380526613755,8.91996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,78.0,0.06258974747634063,0.07642296032038177,0.0,0.0,0.03116053897777759,0.0,0.05380852213959169,0.05291045397028228,0.0,0.06532759449120495,0.05634674609578706,0.0,0.044126518484650816,0.03607399241345713,0.045885109161941835,0.033776460150472344,0.05421683949682567,0.05637028939878383,0.04165453550510434,0.05876860287329223,9.519961625803068,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,104.0,0.052692782044709334,0.0609109236834162,0.0,0.0,0.026363408128166992,0.0,0.043864041043755374,0.04615102898704421,0.0,0.05278759138119279,0.04350631091963258,0.0,0.032554314727901816,0.030483055779073356,0.042398684985370375,0.02857728229485593,0.04831108535647681,0.04617703600425053,0.0285325843855693,0.046743541235319354,9.87996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_127,130.0,0.04462851130704262,0.049208899133003595,0.0,0.0,0.019515165871660026,0.0,0.034966947543535666,0.03476452654782216,0.0,0.042425484859315306,0.031418309360258245,0.0,0.02993889625573801,0.023118051342585922,0.030891600545396414,0.0244491786390196,0.03736721785984817,0.032418007252821054,0.0238840426082256,0.03924934729256975,9.999961625803069,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,0.0,0.0,0.00961386820608935,0.009260127590525656,0.0,0.009954018555164002,0.0,0.009644931482013433,0.010542551769057567,0.0,0.009376699488497973,0.00965567653878165,0.009540094097028145,0.010681288815403747,0.0,0.00945912881359339,0.010303236851475337,0.009884358580635877,0.010454815924313613,0.00996279301060688,0.010733842705437022,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,26.0,0.0,0.07302135974179427,0.0537404260748011,0.0,0.04270043915755751,0.0,0.05948281563404368,0.04626581672022591,0.0,0.05483536505654748,0.06248811877629704,0.03511982258895553,0.0429841307968144,0.0,0.04092850985692131,0.044000692083814866,0.050748166612724195,0.04941041152399964,0.038164581052466964,0.06613544155599692,8.07996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,52.0,0.0,0.09701112743930518,0.059907723931523264,0.0,0.04681896830447427,0.0,0.06667920301432653,0.06247972441660063,0.0,0.07885638905772052,0.0806270165125527,0.04224479323808618,0.04781142054710039,0.0,0.05479597084550343,0.047482465497404515,0.06567095178768158,0.06532004976508547,0.04128305786157191,0.07302611520215689,8.91996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,78.0,0.0,0.07898201011431598,0.051138548298951,0.0,0.0338314152370516,0.0,0.06209542479573427,0.05208326433199693,0.0,0.065487890242596,0.064105210945828,0.02972226797665573,0.04332907747989151,0.0,0.04978962769354406,0.034249394916134615,0.05539907904941793,0.04825519867730531,0.03495560116076814,0.05991571692204181,9.51996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,104.0,0.0,0.06370550271668908,0.04442774343932002,0.0,0.02704402596141279,0.0,0.04883522200451874,0.04421313576477517,0.0,0.05318484890891378,0.05045772423202998,0.024844743338992416,0.03191093617256925,0.0,0.037354387512724144,0.030471844313215323,0.04129877014551662,0.03936931991215766,0.028700991476848636,0.048623865573489626,9.87996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_128,130.0,0.0,0.047178345048733944,0.038002643808759944,0.0,0.021264980755099874,0.0,0.03894714532449825,0.03748909946759504,0.0,0.04693509345361203,0.04127827136951569,0.021485588056433257,0.02790204559482512,0.0,0.03313563266557302,0.025720283042807005,0.032721338101699,0.03278569233602631,0.021902766593870554,0.04297973642942336,9.999961487007091,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,0.0,0.009107094343598547,0.009600225440179494,0.009765571008938939,0.010609722268097786,0.010539466637669921,0.009954344557963986,0.009836664031697237,0.010723017322609493,0.010475167198092506,0.0,0.0,0.011155567953052666,0.010034972996937485,0.009921361663822521,0.0,0.009548789162428808,0.010375809476126102,0.0,0.009712303160550674,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,26.0,0.07452492681804673,0.06985613822081783,0.05188259469907954,0.06636788573137523,0.0430454421220848,0.043582796202892106,0.05778884677618006,0.04681850878417074,0.048877511109959255,0.0,0.0,0.038472708029738734,0.04012173690430458,0.038337647192684746,0.0,0.050000563814102804,0.049063800993351565,0.0,0.04144646224398243,0.0,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,52.0,0.12150491739803275,0.08914618291230812,0.055812308454081895,0.0962712230413375,0.04531648452695466,0.055524260800506715,0.07392837623143615,0.05372191231404673,0.060309752408552936,0.0,0.0,0.039150169891201445,0.04854546150812474,0.05192883402170652,0.0,0.04812394394593647,0.047407054710963424,0.0,0.044461150941657444,0.0,8.919961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,78.0,0.10192080206720441,0.07179469021024723,0.050640482931188856,0.08239277556562369,0.038097283069741326,0.045280075289511786,0.063183229045654,0.04400404101256756,0.04737472936253341,0.0,0.0,0.03146280990274217,0.03633696812012407,0.04039402561826205,0.0,0.03694779117924134,0.042050803545731194,0.0,0.03628177414946361,0.0,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,104.0,0.09176665466059575,0.057571120648609725,0.039587571607983936,0.06620091192893812,0.03145714108432612,0.03571869745236023,0.05352697190167109,0.03257507475513911,0.04074610085483125,0.0,0.0,0.02640706709325115,0.02943343850838876,0.035653486788773815,0.0,0.034508285778693325,0.03380900289340729,0.0,0.027539778829890078,0.0,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_129,130.0,0.07319783404175496,0.046378458050859744,0.034535476385421746,0.05085044509444899,0.024228856504247935,0.02828863620783208,0.03980460665105263,0.0276913271637835,0.031780774617083896,0.0,0.0,0.019727836006857187,0.023497010196306203,0.027901379575240658,0.0,0.025426538988764836,0.02672879012734603,0.0,0.02291007577468996,0.0,9.99996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,0.0,0.010393273746826939,0.0,0.010415876164861232,0.01019635633563306,0.0105093196547238,0.010534432242276053,0.010466624937515169,0.0,0.009879307734281785,0.009563389973001516,0.010649853898725605,0.009751115376498505,0.010114905989599406,0.009494583909277108,0.0,0.0,0.0,0.009524184037629384,0.009740034136943205,0.009569962232231772,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,26.0,0.08239579048904744,0.0,0.056515933442822325,0.07422215303480814,0.036596936131821606,0.04859289089387502,0.04864964901179282,0.0,0.04794254068821985,0.048801006145632875,0.06444494492770547,0.033761684583780635,0.048841799920798054,0.03607137555052763,0.0,0.0,0.0,0.050263419683951566,0.03564305775630129,0.05582294580740608,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,52.0,0.10864402076607602,0.0,0.07351163803878447,0.08595993678476954,0.03592445739555401,0.055147242816786846,0.06364670824925847,0.0,0.06291723634506516,0.05760879727382252,0.08605140764074527,0.0367866226269574,0.05237039416347711,0.04352031065544416,0.0,0.0,0.0,0.06256070451087567,0.03699845734648566,0.06830272955178553,8.919961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,78.0,0.08302165094237127,0.0,0.06930380968338992,0.081225944661143,0.03371624051316276,0.04687532446957408,0.05693119086995408,0.0,0.04629223977102676,0.050648929847858064,0.0646126608177599,0.029194738250641297,0.041363509033843046,0.03737907737251887,0.0,0.0,0.0,0.05779957246875853,0.030888180961874012,0.054450717098134004,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,104.0,0.07589029313296924,0.0,0.05141024185036751,0.057995892371279494,0.022729823048229656,0.04128269533668708,0.044086501601459285,0.0,0.044151242394661054,0.036945880685865407,0.052422910001590356,0.022604968656131923,0.03437323014408172,0.03072393705373585,0.0,0.0,0.0,0.039103333180037586,0.023436466905543463,0.04510952270386861,9.879961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_130,130.0,0.06437420999623156,0.0,0.039177978356236896,0.05151017175141348,0.0177711660191147,0.03393288312136049,0.032816740471112056,0.0,0.03552189903326478,0.03161026266478753,0.03902903565384116,0.017956891746793203,0.026058884698174137,0.025309587158688505,0.0,0.0,0.0,0.03725361435182771,0.018254214322490726,0.03381853031685682,9.999961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,0.0,0.009794858669528528,0.01012541546899173,0.009907412968183277,0.010434855231901264,0.009790203929749785,0.009374467875754902,0.009516436284778393,0.0,0.009995376821498245,0.010513206558167128,0.01037400560856269,0.0,0.010212436021440641,0.0,0.0,0.0,0.009544331361002627,0.010112890180202436,0.009720759076753672,0.00948511057424397,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,26.0,0.0675873752151641,0.06629752388828733,0.05561620182269486,0.07260177715095806,0.03969602912047805,0.0453134464456144,0.05666672008367434,0.0,0.05406111831779897,0.05296396092075376,0.06824243892754768,0.0,0.04168467721747857,0.0,0.0,0.0,0.04941808146539662,0.049075167353398876,0.033939221454532445,0.05693199572402931,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,52.0,0.08949656434048983,0.07438119352581832,0.0640601635454353,0.09430483670307362,0.03693737756192181,0.05356778895244249,0.0651765181020652,0.0,0.05091010363967811,0.05696559248802886,0.07728643266532029,0.0,0.042801715301794316,0.0,0.0,0.0,0.05049082432207412,0.05036657196718048,0.039454660424586147,0.06588967057646244,8.919961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,78.0,0.07887647225302542,0.057946179528679455,0.04807756239542773,0.08015928749197537,0.0281227162180247,0.03559197926769851,0.053277645654322796,0.0,0.04547491178736554,0.050491992738269,0.07125578981919992,0.0,0.04045383523118483,0.0,0.0,0.0,0.04191281352124707,0.03950291767605654,0.031710155675584474,0.05186257480950175,9.519961857668513,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,104.0,0.06675095048140917,0.04900319443680433,0.035378640510412514,0.06982296642548974,0.020443903790551537,0.02995519558161336,0.0432634214029833,0.0,0.038256411294295585,0.041825090669994514,0.05610799391361559,0.0,0.03165851858956138,0.0,0.0,0.0,0.033633979638165744,0.03733222434260756,0.02489549495907442,0.049671257558376015,9.879961857668514,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_131,130.0,0.047278372477673566,0.04123460513866055,0.031186773572011783,0.05214090050839586,0.017327529525147004,0.02580221222138682,0.03799171111675315,0.0,0.028882137899953437,0.02926516076263309,0.04589618196364015,0.0,0.020910006365165306,0.0,0.0,0.0,0.027297883662091963,0.028283092101142743,0.020845078889292726,0.03825634297302676,9.999961857668513,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,0.0,0.009229406612878098,0.010045207651868527,0.00977971614040383,0.009530042386417097,0.010460249157916388,0.01016703089889649,0.009849386597406721,0.0,0.010319807582490828,0.0,0.0,0.0097228471329451,0.010208519566915977,0.009638851441712903,0.010503288336743704,0.009876901398361629,0.010936808375355772,0.009801141687202905,0.0,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,26.0,0.07284197595685064,0.07075359151246578,0.05661249912618405,0.06968974381283836,0.03839363337154825,0.04917546468172215,0.0603857651381945,0.0,0.051356601560292765,0.0,0.0,0.0367947700775426,0.0425321212597491,0.04145408314197465,0.03973775849754946,0.04807304908524629,0.04602998106981418,0.04769196451914849,0.0,0.0,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,52.0,0.09255614328925346,0.08346535222876793,0.06076419805782398,0.09526351638594086,0.04752470552571249,0.057497059549207044,0.06614624720943267,0.0,0.061471026974002564,0.0,0.0,0.035853412906994404,0.049459061378109646,0.047024611254446014,0.0591153186403623,0.05121897551712792,0.05239273774685869,0.05551771848605692,0.0,0.0,8.91996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,78.0,0.08496561186760739,0.06351354308671321,0.049942056562097714,0.0828447750813465,0.04438806336971593,0.04557104735438007,0.06203904892677859,0.0,0.04958967523789119,0.0,0.0,0.033348973306699094,0.038982597689830686,0.03793997205222709,0.05001027421592557,0.04344838335542745,0.04044199075601032,0.046156867680706606,0.0,0.0,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,104.0,0.07468852293093689,0.05349515990517877,0.03973180461627033,0.06421777466295245,0.02858696193555357,0.0400694791655728,0.05043920817495487,0.0,0.04618941454248521,0.0,0.0,0.0240840794878307,0.030702982033861716,0.030635024745365412,0.049628439938326045,0.030939344552192206,0.03107050431143628,0.03337662450436322,0.0,0.0,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_132,130.0,0.055949773037642335,0.04310469107139429,0.029551859023225064,0.05058089848540994,0.024542362960953704,0.029383862306848703,0.03904577333239216,0.0,0.035123492568112306,0.0,0.0,0.018627770053937853,0.025376182991979707,0.02637699929692115,0.036249479212813664,0.025397197503471507,0.02593773786975081,0.027978995888717814,0.0,0.0,9.99996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,0.0,0.0,0.010220649766371825,0.010387221300285085,0.0,0.011263428138735569,0.01033701152233453,0.009752590268155848,0.009959479516913504,0.010316502261428797,0.009549958350049813,0.010085307336345968,0.0,0.009657126938798057,0.011135469216591832,0.009578807722666323,0.0,0.009793360154806162,0.009202628590663366,0.009524565204865833,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,26.0,0.0,0.07741699454833145,0.05054754902002959,0.0,0.043518820203127535,0.04695880516069762,0.05924189677396412,0.048239410512860695,0.048337299251785946,0.055843831600038016,0.07199892656468605,0.0,0.04780892600647905,0.04087213487912463,0.0459413398625269,0.0,0.051550889804346876,0.0519932456535907,0.04251452118132249,0.0,8.07996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,52.0,0.0,0.08257879414386862,0.061517136946994344,0.0,0.045238700363744354,0.051886758494923614,0.07251791792587509,0.05816395718340734,0.0568285204284243,0.07330098874017511,0.09547077941498505,0.0,0.05249456208115272,0.054628673156529854,0.06127050538033344,0.0,0.058113584357346815,0.060673000088426014,0.04222497460768081,0.0,8.919961487007088,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,78.0,0.0,0.0736733315442233,0.05762444119928652,0.0,0.036787800380723414,0.05091318257191042,0.0620568085679958,0.04612700159968751,0.055447503267669604,0.06263351035423151,0.0820297226727292,0.0,0.044064685334022205,0.04476625401721784,0.0588701376658411,0.0,0.04950860737880108,0.049161837585902736,0.03123177616219288,0.0,9.51996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,104.0,0.0,0.05514934567272051,0.04212075839025282,0.0,0.031176048698860426,0.03642065104798508,0.050664713040153624,0.03749266088211746,0.03445119320255532,0.04966927808839129,0.06418833197700492,0.0,0.03436770674022797,0.03421700952919213,0.045891479233085765,0.0,0.03811550856627001,0.037406874598241074,0.024501335863262134,0.0,9.879961487007089,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_133,130.0,0.0,0.042714124477845505,0.0346475755484367,0.0,0.023857605044789083,0.029911036626341377,0.04059945708372303,0.02986102122151153,0.029006940533824677,0.03758967964848211,0.05630635276012026,0.0,0.024243210945997993,0.030654972325335383,0.0402639427100999,0.0,0.03048669330784455,0.03130932157811015,0.02134004061204013,0.0,9.99996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,0.0,0.00984976670006489,0.0,0.0,0.010649544996695784,0.010229083985729456,0.010570737684596052,0.00945394886652208,0.00989983795622854,0.008956254938229682,0.009637646697682785,0.010506971572633661,0.010146550183333936,0.0,0.0,0.009439468632451146,0.010355181205929723,0.01097511452267043,0.0,0.009319798043916918,0.00928278824376298,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,26.0,0.07463547759281838,0.0,0.0,0.07117915800645709,0.040473966365747086,0.04546565108716765,0.05454091892593946,0.048566656331633686,0.0511959818435157,0.05223880933059881,0.06365938900390995,0.036147206021673595,0.0,0.0,0.04359663361400964,0.04274029515649309,0.056321745184383515,0.0,0.04068308901095565,0.055370204289707015,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,52.0,0.10146579729282684,0.0,0.0,0.08439415659937356,0.040199673033493546,0.052687015360078436,0.06017956522304818,0.05237889512679373,0.0666331268387894,0.04994012479413712,0.07510865689928707,0.03329955952944678,0.0,0.0,0.041292397715117904,0.04879692222878385,0.07886872695080431,0.0,0.04002521675674967,0.06903670760311467,8.91996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,78.0,0.08707418288015571,0.0,0.0,0.06742593856994875,0.03455444296542368,0.052556672401630845,0.05577955218287749,0.044196576118031725,0.05705428028891493,0.04239595528488147,0.0620717804300904,0.02790068445160262,0.0,0.0,0.03585085712159733,0.04418372408291051,0.07781208324874751,0.0,0.030386066642847268,0.059272557942001466,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,104.0,0.06861370739953747,0.0,0.0,0.05638464809749888,0.025903558489675276,0.04095026106629669,0.039082772888201604,0.03554053509837562,0.047185916062673534,0.037949948053753624,0.05225080170735008,0.02131573550807218,0.0,0.0,0.02785408297494296,0.03219552430047568,0.06260813102236408,0.0,0.025940733439573625,0.04446962100446474,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_134,130.0,0.05389218922365419,0.0,0.0,0.05091378688947485,0.02108584634866563,0.03230027796434642,0.03534230956911759,0.03114029370390818,0.03528494914084427,0.028441010166472956,0.04176579230818444,0.017346772909633126,0.0,0.0,0.022819425833477496,0.024528428133543185,0.047727744081949686,0.0,0.018288990540690254,0.03697867029961036,9.999961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,0.0,0.0,0.0,0.01086137884022791,0.010740069158832367,0.0,0.0,0.009709094670747284,0.009533962097462144,0.010352305511796249,0.0,0.010160861662370815,0.010588186480173989,0.009365486520267634,0.009530979361505806,0.009282506501942747,0.010581401083798299,0.010081427085723573,0.0096612865234662,0.009828714907453458,0.009833426696756372,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,26.0,0.0,0.0,0.05608290177931912,0.07430871923500638,0.0,0.0,0.05760883697252528,0.04379208764415997,0.047509787892741705,0.0,0.06737543172140484,0.03205965370709652,0.03987413515840027,0.0404304857151388,0.039618800122046396,0.047305029841709374,0.05009903583304766,0.04911072540256152,0.03879850035948469,0.0608551985135859,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,52.0,0.0,0.0,0.06635628152431862,0.08455582716839166,0.0,0.0,0.06435527693482956,0.05739468581495749,0.0659374759831753,0.0,0.0876937441161297,0.031853914229552936,0.0501591419312103,0.047638076859386085,0.05077036502355484,0.0494849121018745,0.07072553613705575,0.06453943828239644,0.0402262356461397,0.08245119968758681,8.91996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,78.0,0.0,0.0,0.06298504048906389,0.07840333318934921,0.0,0.0,0.0648320022552226,0.04744841764643014,0.052869650236045805,0.0,0.07278299200341957,0.025829658801511966,0.03877357588864226,0.03794173343142364,0.04247511999756273,0.04166527483817991,0.06252286170839907,0.05836078181601221,0.03662956831293799,0.06694138242033668,9.519961857668507,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,104.0,0.0,0.0,0.058585310452706284,0.06327051344642155,0.0,0.0,0.04479761614778218,0.03364383558189678,0.04641787740860288,0.0,0.06294785783921764,0.01806342512525015,0.03338925723667186,0.030393491734841308,0.03196680776602368,0.03392337721322716,0.048651921509271036,0.048843805648645926,0.02663958882995591,0.05484448204688831,9.879961857668507,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_135,130.0,0.0,0.0,0.042398005691410424,0.04652118811814991,0.0,0.0,0.03780437589103138,0.03392803134986953,0.03488712233448536,0.0,0.05030463233787776,0.014721770620853017,0.02534186751480238,0.02393866785597755,0.030910804936436515,0.029335304692147065,0.042511667944764735,0.03615021630406049,0.022139716566677833,0.04251830531758786,9.999961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_136,0.0,0.0,0.0,0.0,0.010385928059865752,0.009733716339716052,0.0,0.009726208289080454,0.009871249254386486,0.009879621125163551,0.01057120576260719,0.009740677310185361,0.009277916102272079,0.009714073695707086,0.009724403607551885,0.009708193906619023,0.009793828526383946,0.008730466830637664,0.009801981117585753,0.00990016613074935,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_136,26.0,0.0,0.0,0.0,0.06953593818239587,0.042724511840187405,0.0,0.054415951711201616,0.045604705898970255,0.05522231058357025,0.04892299220804442,0.0756151007921874,0.03452486524156745,0.04573333749023809,0.041375092275157614,0.0428748965809729,0.04813626831425828,0.057299965072217844,0.05750841588898005,0.03777746777507143,0.0,8.079961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_136,52.0,0.0,0.0,0.0,0.08421295879392894,0.052461079137047464,0.0,0.07348956486046798,0.049686673781484586,0.05739987560679321,0.056469501586327915,0.10914833385686351,0.03400859622499922,0.04816552246329373,0.05096862426175191,0.05199578880029703,0.05367509744864615,0.07613372634736401,0.06257503542514417,0.040992663493779204,0.0,8.919961857668515,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_136,78.0,0.0,0.0,0.0,0.06868315546622299,0.04113882752894255,0.0,0.06366038066231292,0.04555710553601872,0.05672780794081218,0.048823306857418994,0.09592863764677358,0.025755779585940376,0.03959970788314237,0.04306426591108965,0.042011138628259184,0.04903312039307563,0.06644392207573938,0.057783490394577745,0.02799486458407338,0.0,9.519961857668513,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_136,104.0,0.0,0.0,0.0,0.0510473929270455,0.03467442396778393,0.0,0.05230846821601191,0.03302606124142959,0.050604418658018104,0.03927410561006604,0.08052289489666495,0.021742878460250026,0.0313272451731962,0.03564974964297795,0.032368734415429846,0.03940702240249479,0.06204201935336766,0.044987067500674216,0.02610201911412948,0.0,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
